/blog/async-programming-rabbitmq-celery-erlang/,1549735980,0,1538066214,159547799,"Asynchronous Programming and Microservices: Comparing Javascript, Erlang and Python with RabbitMQ + Celery"
/blog/intro-reinforcement-learning-tic-tac-toe/,1549737549,0,1538731318,418135964,A Brisk Intro to Reinforcement Learning
/blog/neural-nets-as-odes/,1549735980,0,1549616919,342782442,Tunable Neural Nets
